QR,CWK3,4.0872,79,10.101,"BIDSTON E JCN - WEST KIRBY (WEST KIRBY-SEACOMBE LINE)(B111/W16)",HRJ4,TRUE
QR,CYC,167.1226,1,168.0711,"CHINLEY STH JN - CHINLEY E JN (CHINLEY STH CURVE)(C77)",HRJ5,TRUE
QR,DAP,0,2,1.0007,"DALTON JN - PARK SOUTH JN",HRJ1,TRUE
QR,DAT1,183.0228,245,183.0339,DAT1,HRJ4,TRUE
QR,DJH,11.0191,3,34.1476,"DAISYFIELD JN - HELLIFIELD JN",HRJ1,TRUE
QR,DJO1,4.0229,4,5.0611,"DENTON JN - CROWTHORNE JN (GUIDE BRIDGE JN LINE)(G10)",HRJ5,TRUE
QR,DJO2,0.117,5,1.0502,"CROWTHORNE JN - ASHTON OA & GB JN (OA & GB LINE)(O2)",HRJ5,TRUE
QR,DSD,0.159,6,1.0112,"DINTING STH JN - DINTING E JN (GLOSSOP BCH)(G4)",HRJ5,TRUE
QR,DSE,1.0954,221,22.11,"EDGE HILL JN - MANCHESTER VICTORIA (L,POOL - MANCR EXCH LINE)(L18)",HRJ4,TRUE
QR,DSE,22.11,7,31.0386,"EDGE HILL JN - MANCHESTER VICTORIA (L,POOL - MANCR EXCH LINE)(L18)",HRJ5,TRUE
QR,EDE,11.0063,8,11.1023,"EDEN VALLEY JN - APPLEBY W JN - WARCOP - KIRKBY STEPHEN",HRJ1,TRUE
QR,EEE,186.1631,9,187.0322,"EARLESTOWN STH JN - EARLESTOWN W JN (WALTON JN - EARLESTOWN LINE)(W4)",HRJ4,TRUE
QR,EHW,1,10,3.0022,"EDGE HILL JN-PARK LANE GOODS(WAPPING BRANCH)(E5)(PART SIDINGS)",HRJ4,TRUE
QR,EJN,-0.0031,105,3.15,"EDGELEY JN NO 2 - NORTHENDEN JN (CHEADLE BCH)(C14)",HRJ5,TRUE
QR,ETC,95.0114,106,96.0194,"EDINBURGH - CARLISLE (CANAL JUNCTION)(PART CLOSED)",HRJ1,TRUE
QR,ETW,11.0852,107,12.033,"ECCLES,TYLDESLEY & WIGAN LINE (ECCLES JN-SPRINGS BCH JN)(PART CLOSED)(E2)",HRJ4,TRUE
QR,EWG,0,108,0.1392,"EDGE HILL JN - WATERLOO GOODS (WATERLOO GOODS BRANCH) (PART SIDINGS)(E4)",HRJ4,TRUE
QR,FCO,12.0339,109,25.1401,"ORMSKIRK - FARINGTON CURVE JN (WALTON JN-PRESTON/FARINGTON CURVE)(W5/F3)",HRJ1,TRUE
QR,FHR1,-0.0017,110,0.1405,"FARINGTON CURVE JN - ENGINE SHED JN",HRJ1,TRUE
QR,FHR2,0.1405,111,1.0934,"ENGINE SHED JN - LOSTOCK HALL JN",HRJ1,TRUE
QR,FHR3,1.0934,112,2.0222,"LOSTOCK HALL JN - BAMBER BRIDGE JN",HRJ1,TRUE
QR,FHR4,2.0222,113,10.11,"BAMBER BR JN - BLACKBURN STATION W",HRJ1,TRUE
QR,FHR5,10.11,114,21.0076,"BLACKBURN STATION WEST - GANNOW JN",HRJ1,TRUE
QR,FHR6,21.0076,115,30.1182,"GANNOW JN - HALL ROYD JN",HRJ1,TRUE
QR,FJH,0,117,1.1196,"HALTON JN - FRODSHAM JN (FRODSHAM BCH)(F11)",HRJ4,TRUE
QR,GBN,0,118,0.044,"GUIDE BRIDGE E JN - GUIDE BRIDGE N JN (GUIDE BRIDGE E CURVE)(SDG ONLY)(G15)",HRJ5,TRUE
QR,GBS1,-0.0113,119,1.031,"GUIDE BRIDGE (BROOKSIDE) SIDINGS",HRJ5,TRUE
QR,GBS2,0.044,120,0.1015,"GUIDE BRIDGE (AVENUE) SIDINGS",HRJ5,TRUE
QR,GDW,0.0015,121,1.0106,"GLOSSOP - DINTING WEST JN (GLOSSOP BCH)(G4)",HRJ5,TRUE
QR,GJC,21.0076,122,27.0897,"GANNOW JN - COLNE",HRJ1,TRUE
