"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QR","NMC2","3404","181.0297","181.1567","CHEADLE HEATH STH JN- CHEADLE JN(NEW MILLS-H/MERSEY LINE-L'POOL CURVE)(N4A)","HRJ5","","","false","",""
"QR","NMM","3294","34.0054","34.0961","NORTH MERSEY BCH JN - MARSH LANE JN (SEAFORTH CONN LINE)(S63)","HRJ4","","","false","",""
"QR","NSN","1412","8.0828","8.1453","NORTHWICH SOUTH JN - NORTHWICH STATION JN","HRJ4","","","false","",""
"QR","OCD","6798","190.0071","190.1385","ORDSALL CHORD","HRJ5","","","false","",""
"QR","OFF3","0","0.0000","0.0001","OFF TRACK ASSETS NWZ LIV","HRJ4","","","false","",""
"QR","OLL1","6128","-0.0016","0.0529","ORDSALL LANE JUNCTION - LIVERPOOL ROAD OLD STATION (O10) (SIDINGS ONLY)","HRJ5","","","false","",""
"QR","OLW","6781","190.0547","191.0256","ORDSALL LANE JN - WINDSOR BRIDGE SOUTH JN (WINDSOR LINK)","HRJ5","","","false","",""
"QR","OME3","6295","0.0125","0.1144","EDGE LANE JN - PIGHUE LANE JN (LOOP LINE-E'LANE/OLIVE MOUNT)(L20)","HRJ4","","","false","",""
"QR","ORG","0","0.0000","1.0991","MILES PLATTING JN - OLDHAM ROAD GOODS (OLDHAM ROAD GOODS)(O7)(PART SIDINGS)","HRJ5","","","false","",""
"QR","OXW","2463","-0.0282","10.0367","OXENHOLME JN - WINDERMERE","HRJ1","","","false","",""
"QR","PBN","2476","0.0731","17.1088","PRESTON FYLDE JN - BLACKPOOL NORTH","HRJ1","","","false","",""
"QR","PDB","2485","0.0065","1.0957","PRESTON FYLDE JN - DEEPDALE - LONGRIDGE (PART CLOSED)","HRJ1","","","false","",""
"QR","PJL","2486","0.0039","0.0806","PARKSIDE JN - LOWTON JN (LOWTON CURVE)(L49)","HRJ4","","","false","",""
"QR","PPA1","3280","1.1197","3.0330","PHILLIPS PARK NO 1 JN - ARDWICK JN (ARDWICK BCH)(PART CLOSED)(A12)","HRJ5","","","false","",""
"QR","PPA2","7123","-0.0009","0.1515","ASHBURYS W JN - OLD MIDLAND JN (ANCOATS BCH/ANCOATS JN LINE)(A30/A8)","HRJ5","","","false","",""
"QR","PPA3","7068","1.0467","1.0813","ASHBURYS W JN - ASHBURYS W JN (MANCHESTER-SHEFFIELD LINE)(M9)","HRJ5","","","false","",""
"QR","PPP1","3390","2.0276","2.0853","PARK STN JN - BAGULEY FOLD JN (ASHTON BCH)(A17)","HRJ5","","","false","",""
"QR","PPP2","3391","-0.0008","0.0618","PARK STN JN - PHILLIPS PARK NO 2 JN (ARDWICK BCH)(A12)","HRJ5","","","false","",""
"QR","PRG","3386","-0.0006","1.1672","PADIHAM CEGB SDG - ROSE GROVE W JN","HRJ1","","","false","",""
"QR","PSR1","3384","21.0845","21.1034","PRESTON STH JN - STRAND RD BRANCH","HRJ1","","","false","",""
"QR","PSR2","3385","0.0000","0.0933","PRESTON STRAND RD (PRESTON DOCKS) BRANCH","HRJ1","","","false","",""
"QR","RDB","1448","0.0055","1.0220","RUNCORN JN - ICI SALT WORKS-FOLLY LANE (DUKES DOCK BCH)(D20) (PART SIDINGS)","HRJ4","","","false","",""
"QR","RDK1","0","27.1298","28.0387","(CLOSED)SALTHOUSE JN - RAMSDEN DOCK (BARROW IN FURNESS)","HRJ1","","","false","",""
"QR","RYH1","3369","178.0715","179.0989","ROMILEY JN - WOODLEY JN (HAYFIELD-WOODLEY LINE)(H7)","HRJ5","","","false","",""
"QR","RYH2","3371","6.0313","8.1642","HYDE JN - WOODLEY JN (HYDE BCH) (H29)","HRJ5","","","false","",""
"QR","SAC","1524","234.0978","307.0297","SETTLE JN - CARLISLE (PETTERILL BRIDGE JN)","HRJ1","","","false","",""
"QR","SAJ","1535","-0.0164","2.0435","GUIDE BRIDGE W JN - STALYBRIDGE JN (STALYBRIDGE BCH)(S31)","HRJ5","","","false","",""
"QR","SBH1","3368","-0.0321","5.0277","HUYTON JN - ST HELENS STN JN (HUYTON-ST HELENS LINE)(H28)","HRJ4","","","false","",""
"QR","SBH2","0","5.0266","5.1443","ST HELENS STN JN - GERARDS BRIDGE JN (ST HELENS-RAINFORD LINE)(S3/S5)","HRJ4","","","false","",""
"QR","SBH3","3364","5.1441","12.1208","GERARDS BRIDGE JN - SPRINGS BCH JN (LANCS UNION LINE)(L2)","HRJ4","","","false","",""
"QR","SBH4","3363","11.1641","12.1569","INCE MOSS SIDIDNGS","HRJ4","","","false","",""
"QR","SCG","6130","0.0628","0.0972","CARLISLE BOG JN - FORKS JN","HRJ1","","","false","",""
"QR","SCN","2496","-0.0282","1.0416","ECCLES STN JN - WEASTE JN (SHIP CANAL BCH)(S11)","HRJ5","","","false","",""
