"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QD","RLL","6503","35.0837","35.1350","READING LOW LEVEL LINES","HDJ7","","","false","",""
"QD","RNJ","4127","68.0023","68.0767","READING SPUR JN <SR> TO READING NEW JN <WR>","HDJ7","","","false","",""
"QD","ROJ","0","0.0000","0.0616","(CLOSED) READING OLD JUNCTION","HDJ7","","","false","",""
"QD","RTC","0","36.0302","37.0868","READING TRAINCARE","HDJ7","","","false","",""
"QD","RTR1","7157","36.0797","36.1410","READING TRIANGLE DMU SIDINGS","HDJ7","","","false","",""
"QD","RTR2","0","36.0580","36.1555","READING TRIANGLE (LOCO. DEPOT)","HDJ7","","","false","",""
"QD","RWC","3587","-0.0042","0.1461","READING WEST CURVE","HDJ7","","","false","",""
"QD","SAL","4389","110.0085","115.0880","WESTBURY SOUTH JN <WR> - WILTON JN <SR> 132.1474-134 MP CLOSED LINE","HDJ8","","","false","",""
"QD","SAW","3580","0.0088","8.0050","SEVERN & WYE LINE","HDJ6","","","false","",""
"QD","SBX","4595","249.1738","250.0330","ST. BUDEAUX JUNCTION","HDJ8","","","false","",""
"QD","SDP","0","77.0095","77.0807","SWINDON LOCO DEPOT & STORES","HDJ6","","","false","",""
"QD","SDS","4410","288.0106","293.1313","ST DENNIS BRANCH","HDJ8","","","false","",""
"QD","SDZ","0","289.1584","290.1430","(CLOSED) ST. DENNIS BRANCH (ABANDONED PORTION)","HDJ8","","","false","",""
"QD","SIV","4412","320.1694","325.0286","ST IVES BRANCH","HDJ8","","","false","",""
"QD","SNT","4598","76.0494","77.0231","SWINDON TRANSFER YARD","HDJ6","","","false","",""
"QD","SRZ","0","1.0000","1.1650","(CLOSED) STAPLETON ROAD GOODS LINE","HDJ6","","","false","",""
"QD","SSS","0","3.0983","3.1523","SHARPNESS DOCK SOUTH BRANCH","HDJ6","","","false","",""
"QD","STA","4413","13.0645","16.0548","STAINES BRANCH","HDJ7","","","false","",""
"QD","STD","4414","-0.0265","2.1529","STRATFORD BRANCH","HDJ6","","","false","",""
"QD","STE","0","0.0000","0.0550","(CLOSED) STONEYCOMBE <FORMERLY STY>","HDJ8","","","false","",""
"QD","STZ","0","0.0000","2.1254","(CLOSED) STOVER CANAL","HDJ8","","","false","",""
"QD","SUT1","3564","243.1474","244.1041","SUTTON HARBOUR BRANCH","HDJ8","","","false","",""
"QD","SUT2","4416","244.0884","244.1311","SUTTON HARBOUR BRANCH","HDJ8","","","false","",""
"QD","SVS","0","11.1399","12.1452","SEVERNSIDE WORKS","HDJ6","","","false","",""
"QD","SWB","4423","83.0132","112.1718","SOUTH WALES AND BRISTOL DIRECT","HDJ6","","","false","",""
"QD","SWM1","4427","77.0703","106.1638","SOUTH WALES MAIN LINE","HDJ6","","","false","",""
"QD","SWM2","998","113.0161","129.0000","SOUTH WALES MAIN LINE (GLOUCESTER YD JN - NEYLAND)","HDJ6","","","false","",""
"QD","SWY","953","81.0417","95.0727","STERT AND WESTBURY LINE PATNEY AND CHIRTON TO WESTBURY","HDJ8","","","false","",""
"QD","TCW","0","162.1258","163.0088","TAUNTON CONCRETE WORKS","HDJ8","","","false","",""
"QD","THA","3247","16.0111","18.1171","THAME BRANCH","HDJ6","","","false","",""
"QD","THO","4473","-0.0099","6.0517","THORNBURY BRANCH","HDJ6","","","false","",""
"QD","TJY","4601","242.0915","243.0055","TAVISTOCK JUNCTION MARSHALLING YARD","HDJ8","","","false","",""
"QD","TOR","3292","214.0761","223.0062","TORBAY BRANCH","HDJ8","","","false","",""
"QD","TUR","961","0.0000","0.0953","TURNCHAPEL BRANCH","HDJ8","","","false","",""
"QD","USY","0","109.1325","110.0535","UP SIDINGS YARD (WESTBURY)","HDJ8","","","false","",""
"QD","VIC","0","0.0000","0.0550","OLD OAK COMMON E JN <WR> - NORTH POLE JN <SR>","HDJ7","","","false","",""
"QD","WBB","4496","24.0080","28.1214","WYCOMBE BRANCH (PART CLOSED)","HDJ7","","","false","",""
"QD","WEL1","4498","6.1051","8.1717","WEST EALING LOOP","HDJ7","","","false","",""
"QD","WEL2","4501","8.1454","9.0148","WEST EALING LOOP","HDJ7","","","false","",""
"QD","WES","6544","94.0959","97.0023","WESTBURY AVOIDING LINE","HDJ8","","","false","",""
"QD","WEY","6541","96.0176","130.0000","THINGLEY <WR> - DORCHESTER JN <SR>","HDJ6","","","false","",""
"QD","WIN","4516","18.0787","21.0463","WINDSOR BRANCH","HDJ7","","","false","",""
"QD","WOG","0","120.0308","120.1518","WORCESTER GOODS LOOP {EX. WOR}","HDJ6","","","false","",""
"QD","WQL","3577","2.0188","4.0880","WHATLEY QUARRY LINE","HDJ8","","","false","",""
"QD","WSM","4536","135.0232","139.0130","WESTON SUPER MARE LOOP","HDJ8","","","false","",""
"QD","WTZ","0","162.1298","163.1045","TAUNTON WEST LOOP","HDJ8","","","false","",""
"QD","WYL","4542","94.1698","95.0708","WESTBURY EAST LOOP","HDJ8","","","false","",""
"QD","XRC","7046","0.0000","7.0623","CROSSRAIL CENTRAL","HDJ7","","","false","",""
"QD","YAT","6830","120.0064","121.0600","YATE BRANCH (YATE SOUTH JN - WESTERLEIGH JN)","HDJ6","","","false","",""
