QT,MED,0,79,1,"MILE END & DEVONSHIRE ST. (OPEN SIDING)",HTJ6,TRUE
QT,MII,0,80,0.132,"MISTLEY INCLINE (OPEN SIDING)",HTJ7,TRUE
QT,MIT,0.044,81,3.0968,"MIDDLETON TOWERS",HTJ8,TRUE
QT,MMP,86.0294,82,86.1,"MARCH MOTIVE POWER DEPOT",HTJ8,TRUE
QT,MSG1,85.1492,83,87.0176,"WHITEMOOR JN TO GRASSMOOR JN (MARCH TO SPALDING LINE)",HTJ8,TRUE
QT,MSG2,25.143,84,26.1166,"GRASSMOOR JN - REGIONAL BOUNDARY (MARCH TO SPALDING SOUTH JN LINE)",HTJ8,TRUE
QT,MWL,0,85,0.0286,"MARCH WEST JNC - MARCH WHITEMOOR JNC",HTJ8,TRUE
QT,NAY,5.1593,86,18.0638,"BRUNDALL JN - ACLE - YARMOUTH",HTJ7,TRUE
QT,NCW,0,87,1,"NORWICH WENSUM CURVE",HTJ7,TRUE
QT,NJN,6.1122,88,6.1234,"NEASDEN CURVE",HTJ8,TRUE
QT,NKE1,3.0597,89,3.084,"KEW EAST JN TO NEW KEW (KEW EAST - COM)",HTJ8,TRUE
QT,NOE,0,90,0.0041,"NORTH ELMHAM BRANCH",HTJ8,TRUE
QT,NOL,0.0618,91,23.0902,"NORWICH (THORPE JN) - OULTON BROAD - LOWESTOFT",HTJ7,TRUE
QT,NTE,0,92,0.0528,"MANNINGTREE NORTH JNC - MANNIGTREE EAST JNC",HTJ7,TRUE
QT,PGQ,68.0042,38,68.1012,"PARKESTON GOODS QUAY",HTJ7,TRUE
QT,RBY,12.0632,39,20.0986,"REEDHAM - BERNEY ARMS - YARMOUTH STATION",HTJ7,TRUE
QT,RLY,8.132,40,10.0814,"RIPPLE LANE YARD",HTJ6,TRUE
QT,ROU,0,41,3.066,"ROMFORD - UPMINSTER",HTJ6,TRUE
QT,SAR1,2.1136,42,3.0253,"SOUTH ACTON JN <MR> - GUNNERSBURY JN <SR>",HTJ8,TRUE
QT,SAR2,9.1686,43,12.0858,"GUNNERSBURY JN - RICHMOND",HTJ8,TRUE
QT,SBR,45.132,44,55.0758,"SHEPRETH BRANCH",HTJ8,TRUE
QT,SDC,3.165,108,4.044,"STRATFORD COPPER MILL",HTJ6,TRUE
QT,SDC,4.044,109,7.0345,"STRATFORD COPPER MILL",HTJ8,TRUE
QT,SHU,38,110,40,"SHOEBURYNESS SIDINGS",HTJ6,TRUE
QT,SIB1,57.1205,111,68.0968,"CHESTERTON JN - FEN DRAYTON (ARC)",HTJ8,TRUE
QT,SIZ,91.0886,112,95.1738,"SIZEWELL SIDINGS",HTJ7,TRUE
