10306151,WCM1,37.1237,QL,1341,37.1237,1100,..,MAP,NY,309646.4,599755.1,"OB 176 POVERTY  OFF B7076 & A701",HLJ4,O,FALSE,,,,RS,,,-,30,10306151,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10306217,WCM1,37.0647,QL,1341,37.0647,2100,..,MAP,NY,309786.1,599235.2,"OB 175 MID MURTHAT OFF B7076",HLJ4,O,FALSE,,,,LS,,,-,30,10306217,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10306267,WCM1,36.1587,QL,1341,36.1587,2100,..,MAP,NY,310127.8,598572.1,"OB 171 MURTHAT <OHNS> OFF B7076",HLJ4,O,FALSE,,,,LS,,,-,30,10306267,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10306366,WCM1,35.1582,QL,1341,35.1582,2100,..,MAP,NY,310905.3,597162.2,"UB 165 COGRIE <via Fisherman s Walk>",HLJ4,O,FALSE,,,,LS,,,-,30,10306366,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10306430,WCM1,35.096,QL,1341,35.096,1100,..,MAP,NY,311108.4,596633.6,"BROOMHILLS FARM",HLJ4,O,FALSE,,,,RS,,,-,30,10306430,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10306711,WCM1,33.0816,QL,1341,33.0816,2100,"OB 153 GIRTHHEAD",MAV,NY,311411.3,593316.1,"OB 153 GIRTHHEAD",HLJ4,O,FALSE,,,,LS,,,-,30,10306711,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10306932,WCM1,30.0643,QL,1341,30.0643,2100,..,MAP,NY,310870,588414.9,"OB 136 DINWOODIE GREEN OFF B7076",HLJ4,O,FALSE,,,,LS,,,-,30,10306932,12-May-22,QL01_AOHARE1,NRQL,,,X,
10306984,WCM1,29.1403,QL,1341,29.1403,2100,..,MAV,NY,311236.5,587577.4,"OB 129 PERCHALL OFF B7076, YARD",HLJ4,O,FALSE,,,,LS,,,-,30,10306984,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10307226,WCM1,28.0271,QL,1341,28.0271,2100,..,MAP,NY,312469.5,585240.7,"OB 122 BRECOURSE",HLJ4,O,FALSE,,,,LS,,,-,30,10307226,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10307274,WCM1,27.1187,QL,1341,27.1187,1100,..,MAP,NY,312842.3,584566.2,"OB 119 MILLBANK OFF B7076",HLJ4,O,FALSE,,,,RS,,,-,30,10307274,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10307332,WCM1,27.0299,QL,1341,27.0299,2100,..,MAP,NY,313219.8,583848.5,"OB116 KIRKTON OFF M74<J17>&B7076",HLJ4,O,FALSE,,,,LS,,,-,30,10307332,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10307374,WCM1,26.0989,QL,1341,26.0989,2100,..,MAP,NY,313512.2,582926.4,"OB 113 DOUGLAS BDGE OFF B723",HLJ4,O,FALSE,,,,LS,,,-,30,10307374,15-Nov-21,QL01_JWIGGIN1,NRQL,,,X,
10307468,WCM1,25.1329,QL,1341,25.1329,2100,..,MAP,NY,313772.3,581655.8,"LOCKERBIE STATION",HLJ4,O,FALSE,,,,RS,,,-,30,10307468,22-Feb-22,QL01_JWIGGIN1,NRQL,,,X,
10307550,WCM1,25.1293,QL,1341,25.1293,2500,..,MAV,NY,313775.9,581623,"LOCKERBIE RELAY ROOM/DN SIDINGS",HLJ4,O,FALSE,,,,LS,,,-,30,10307550,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10307601,WCM1,25.0972,QL,1341,25.0972,1500,..,MAV,NY,313851.4,581337.8,"LOCKERBIE SOUTH GF/UP SIDINGS",HLJ4,O,FALSE,,,,RS,,,-,30,10307601,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10307718,WCM1,24.1723,QL,1341,24.1723,2100,..,MAV,NY,314034.6,580433.8,"BLACKFORD LC OFF B7076 ROAD",HLJ4,O,FALSE,,,,LS,,,-,30,10307718,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10307902,WCM1,24.0085,QL,1341,24.0085,2100,..,MAP,NY,315060.5,579413.6,"OB 99 NORWOOD OFF B7076",HLJ4,O,FALSE,,,,LS,,,-,30,10307902,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10307947,WCM1,23.0905,QL,1341,23.0905,1100,..,MAP,NY,315767.5,578960.4,"OB 94 GIBSON S FARM <1> OFF B7076",HLJ4,O,FALSE,,,,RS,,,-,30,10307947,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10308007,WCM1,23.0052,QL,1341,23.0052,2100,..,MAP,NY,316006.7,578231.2,"OB 91 CLEUCHSIDE OFF B7076",HLJ4,O,FALSE,,,,LS,,,-,30,10308007,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10308116,WCM1,22.0306,QL,1341,22.0306,2100,..,MAP,NY,315918.3,576855.5,"OB 86 BRECKONHILL OFF B7076",HLJ4,O,FALSE,,,,LS,,,-,30,10308116,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
10308220,WCM1,21.0257,QL,1341,21.0257,1100,..,MAP,NY,316549.3,575449.3,"UB 83 YESKET OFF B7076",HLJ4,O,FALSE,,,,RS,,,-,30,10308220,15-Nov-21,QL01_JWIGGIN1,NRQL,,,X,
10308331,WCM1,20.035,QL,1341,20.035,2100,..,MAV,NY,318046,575407.5,"ECCLEFECHAN DN OFF B7076",HLJ4,O,FALSE,,,,LS,,,-,30,10308331,23-Jan-24,QL01_AOHARE1,NRQL,,,X,
10308424,WCM1,20.035,QL,1341,20.035,1100,..,MAV,NY,318045.9,575410.9,"ECCLEFECHAN UP OFF B7076",HLJ4,O,FALSE,,,,RS,,,-,30,10308424,23-Jan-24,QL01_AOHARE1,NRQL,,,X,
10308443,WCM1,19.0715,QL,1341,19.0715,1100,..,MAV,NY,319299.8,575305.6,"UB 74 KIRKCONNEL HALL",HLJ4,O,FALSE,,,,RS,,,-,30,10308443,27-Oct-21,QL01_JWIGGIN1,NRQL,,,X,
