"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QL","COS1","5577","14.0330","15.0638","COLTNESS WORKS - GARRIONGILL JN (COM FORMER MORNINGSIDE JN-GARRIONGILL JN)","HLJ4","","","false","",""
"QL","COS2","5576","0.0000","0.0231","COLTNESS WORKS - GARRIONGILL JN (BRB BDY 0M231Y-FORMER MORNINGSIDE JN)","HLJ4","","","false","",""
"QL","CPH","5578","0.0000","1.1719","CRAIGENTINNY - POWDERHALL","HLJ3","","","false","",""
"QL","CRE","5579","28.0028","33.0979","REDFORD JN - WESTFIELD","HLJ3","","","false","",""
"QL","CRN","5580","0.0000","2.0282","CHARLESTON BRANCH (ELBOWEND JN. - CHARLESTON)","HLJ3","","","false","",""
"QL","CSN","5581","0.0064","0.0462","COWLAIRS EAST  JN - COWLAIRS NORTH JN","HLJ5","","","false","",""
"QL","CSP","5582","73.1060","74.0215","CARSTAIRS STATION JN - CARSTAIRS EAST JN","HLJ4","","","false","",""
"QL","CTC","5585","-0.0001","5.0470","CATHCART CIRCLE (MUIRHOUSE NORTH JN - MUIRHOUSE CENTRAL JN)","HLJ5","","","false","",""
"QL","CWH1","5588","13.0379","22.1672","INVERKEITHING CENT JN -THORNTON SOUTH JN (I'KEITHING C.JN.-COWDENBEATH N.J)","HLJ3","","","false","",""
"QL","CWH2","5591","0.0000","0.1540","INVERKEITHING CENT JN - THORNTON S.JN (COWDENBEATH N JN-COM LUMPHINNANS)","HLJ3","","","false","",""
"QL","CWH3","5594","27.0000","35.0836","INVERKEITHING C JN - THORNTON S JN (COM LUMPHINNANS - THORNTON S JN)","HLJ3","","","false","",""
"QL","DEL","0","-999.0000","999.0000","DELETED RECORDS","","","","false","",""
"QL","DFN","5595","53.0058","53.0810","KEITH JN - BUFFER STOP AT 53M810Y - FORMER DUFFTOWN FREIGHT","HLJ2","","","false","",""
"QL","DMY","5596","34.1163","39.0129","WINCHBURGH JN - DALMENY JN","HLJ3","","","false","",""
"QL","ECA1","5597","73.0267","73.1266","CARSTAIRS SOUTH JN - HAYMARKET E JN (CARSTAIRS S JN - COM CARSTAIRS E JN )","HLJ4","","","false","",""
"QL","ECA2","5598","74.0215","99.0014","CARSTAIRS SOUTH JN - HAYMARKET E JN (COM CARSTAIRS E JN - SLATEFORD JN )","HLJ4","","","false","",""
"QL","ECA3","5602","99.0014","100.0899","CARSTAIRS S JN - HAYMARKET E JN (SLATEFORD JN - HAYMARKET E JN {OLD ECA2} )","HLJ3","","","false","",""
"QL","ECM8","4603","0.0617","54.1108","EDINBURGH WAVERLEY STN - BERWICK (REGIONAL BOUNDARY)","HLJ3","","","false","",""
"QL","ECM9","6879","-0.0010","0.0619","EDINBURGH WAVERLEY STATION - WAVERLEY STATION LIMITS","HLJ3","","","false","",""
"QL","ECN1","5377","-0.0043","0.0317","EAST COAST NORTH (EDINBURGH WAVERLEY STATION LIMITS )","HLJ3","","","false","",""
"QL","ECN2","5378","0.0316","59.1726","EAST COAST NORTH (EDINBURGH WAVERLEY STATION LIMITS - COM CAMPERDOWN JN.)","HLJ2","","","false","",""
"QL","ECN3","5651","0.0461","17.0375","EAST COAST NORTH (COM CAMPERDOWN - COM ST VIGEANS)","HLJ2","","","false","",""
