40037821,CNH3,260.0154,QC,2221,260.0154,,,HBG,,,,Valley,HCJ7,,FALSE,,,,,,,gas,,40037821,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037822,CNH3,261.132,QC,2221,261.132,,,HBG,,,,Talacre,HCJ7,,FALSE,,,,,,,gas,,40037822,08-Nov-11,ST01_WCASSIGO,Jarvis,8888,,N,
40037823,CNH3,203.1322,QC,2215,203.1322,,,HBG,,,,"Talacre - near Bridge 71D 203 3/4 MP",HCJ7,C,TRUE,,,,,,,gas,,40037823,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037824,CNH3,204.0444,QC,2215,204.0444,,,HBW,,,,,HCJ7,C,TRUE,,,,,,,water,,40037824,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037825,CNH3,204.088,QC,2215,204.088,,,HB,,,,"Prestatyn - under railway",HCJ7,C,TRUE,,,,,,,,,40037825,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037826,CNH3,205.0786,QC,2215,205.0786,,,HB,,,,,HCJ7,C,TRUE,,,,,,,sewer,,40037826,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037827,CNH3,205.0924,QC,2215,205.0924,,,HBG,,,,"Prestatyn undertrack Crossing",HCJ7,C,TRUE,,,,,,,gas,,40037827,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037828,CNH3,208,QC,2215,208,,,HBG,,,,Prestatyn,HCJ7,C,TRUE,,,,,,,gas,,40037828,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037829,CNH3,208.088,QC,2215,208.088,,,HB,,,,Rhyl,HCJ7,C,TRUE,,,,,,,,,40037829,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037830,CNH3,209.112,QC,2215,209.112,,,HBG,SJ,300400,398500,"Nevitts Bridge - Marsh lane",HCJ7,C,TRUE,,,,,,,gas,,40037830,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037831,CNH3,209.1155,QC,2215,209.1155,,,HBG,,,,Rhyl,HCJ7,C,TRUE,,,,,,,gas,,40037831,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037832,CNH3,209.1155,QC,2215,209.1155,,,HBG,,,,"Rhyl - through railway underbridge 77B",HCJ7,C,TRUE,,,,,,,gas,,40037832,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
40037833,CNH3,209.1155,QC,2215,209.1155,,,HBG,,,,"Rhyl - through underbridge 19",HCJ7,C,TRUE,,,,,,,gas,,40037833,08-Nov-11,ST01_WCASSIGO,JARVIS,8888,,X,
