QG,HJB,163,0,3.0616,"HEXTHORPE JNC BENTLEY JNC",,1,0,FALSE,,
QG,HJM,164,19.0968,20.1037,"HEPSCOTT JN - MORPETH JN",,1,0,FALSE,,
QG,HJS,165,0,5.1386,"HESSLE ROAD JUNCTION TO SALTEND.",,1,0,FALSE,,
QG,HLD,166,72.0453,72.0518,"HARTLEPOOL DOCKS",,1,0,FALSE,,
QG,HLF1,167,0,0.0945,"HALL LANE JN TO FOXLOW JN (MILEAGE CHANGE - HALL LANE JN)",,1,0,FALSE,,
QG,HLF2,168,150.1034,150.1408,"HALL LANE JN TO FOXLOW JN (MILEAGE CHANGE - FOXLOW JN)",,1,0,FALSE,,
QG,HLK,169,0,0.103,"HIGH LEVEL BRIDGE JN TO KING EDWARD BRIDGE SOUTH JN",,1,0,FALSE,,
QG,HNB,170,0,1.1628,"HENDON BRANCH (RYHOPE GRANGE JN TO SOUTH DOCK)",,1,0,FALSE,,
QG,HNC,171,3.0748,4,"HAMBLETON NORTH CURVE",,1,0,FALSE,,
QG,HOS,172,-0.0005,1.1244,"HOLGATE JN SKELTON JN",,1,0,FALSE,,
QG,HPC,173,171.1518,173.0484,"HARE PARK JN CROFTON WEST JN",,1,0,FALSE,,
QG,HPW,174,0.0066,0.0308,"HARRINGAY PARK JNC - HARRINGAY WEST",,1,0,FALSE,,
QG,HSC,175,174.022,175.0726,"HAMBLETON SOUTH CURVE",,1,0,FALSE,,
QG,HTM,281,67.147,69.1214,"HAYWOOD JNC TO THORPE MARSH JNC (Shaftholme Flyover)",,1,0,FALSE,,
QG,HUE,176,0,0.11,"HUNSLET EAST GOODS",,1,0,FALSE,,
QG,HUL1,177,0,30.088,"HULL STATION - SELBY (1ST PART OF HULL - LEEDS)",,1,0,FALSE,,
QG,HUL2,178,30.088,31.0264,"SELBY - SELBY SOUTH JN (2ND PART OF HULL - LEEDS)",,1,0,FALSE,,
QG,HUL3,179,0,10.11,"SELBY SOUTH JN - AREA BDY MICKLEFIELD (3RD PART OF HULL - LEEDS)",,1,0,FALSE,,
QG,HUL4,180,10.11,20.11,"AREA BDY MICKLEFIELD TO LEEDS CITY STATION (4TH PART OF HULL - LEEDS)",,1,0,FALSE,,
QG,HYM,181,42.124,43.1244,"HEALEY MILLS",,1,0,FALSE,,
QG,ILK1,182,202.0066,208,"APPERLEY JN - BURLEY (FORMER JN) (ILKLEY BRANCH)",,1,0,FALSE,,
QG,ILK2,183,208,211.0506,"BURLEY - ILKLEY",,1,0,FALSE,,
QG,INW,184,104.1693,105.0507,"IMMINGHAM DOCK NORTH WEST ENTRANCE",,1,0,FALSE,,
QG,ISC,185,0,1.1452,"ISABELLA COLLIERY",,1,0,FALSE,,
QG,JAW1,186,0.0176,3.0792,"PELAW JN - JARROW",,1,0,FALSE,,
QG,JCA,187,0,0.1078,"JOAN CROFT JN APPLEHURST JN",,1,0,FALSE,,
QG,JMM,188,0,0.0072,"FERRYBRIDGE POWER STATION",,1,0,FALSE,,
QG,KBF,189,11.0132,15,"KELLOE BANK FOOT",,1,0,FALSE,,
QG,KEB,190,0,0.0286,"KING EDWARD BRIDGE EAST JN TO NORTH JN",,1,0,FALSE,,
QG,KES,191,0,0.044,"KNOTTINGLEY EAST JN SOUTH JN",,1,0,FALSE,,
QG,KIL1,192,104.0012,105.022,"KILLINGHOLME BRANCH (IMMINGHAM WEST JN (WEST)TO MILEAGE CHANGE)",,1,0,FALSE,,
QG,KIL2,193,0,2.154,"KILLINGHOLME BRANCH (MILEAGE CHANGE TO END OF BRANCH)",,1,0,FALSE,,
QG,KWS,194,58.0452,68.1591,"KNOTTINGLEY WEST JN SHAFTHOLME JN",,1,0,FALSE,,
QG,LBE1,195,0.0044,6.121,"LEEDS HOLBECK W JN - COM (LAISTERDYKE)",,1,0,FALSE,,
QG,LBE2,196,190.0671,190.11,"LAISTERDYKE COM - 190M 50CH",,1,0,FALSE,,
