60097756,CAM,12.0352,QX,5611,12.0352,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097756,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097757,CAM,19.0022,QX,5611,19.0022,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097757,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097758,CAM,19.055,QX,5611,19.055,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097758,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097759,CAM,19.0924,QX,5611,19.0924,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097759,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097760,CAM,19.143,QX,5611,19.143,0,NP,HSL,,,,"Merthyr Vale",HXJ1,,FALSE,,,,NP,,,,,60097760,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097761,CAM,19.1584,QX,5611,19.1584,0,NP,HSL,,,,"Merthyr Vale",HXJ1,,FALSE,,,,NP,,,,,60097761,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097762,CAM,20.0132,QX,5611,20.0132,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097762,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097763,CAM,20.0264,QX,5611,20.0264,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097763,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097764,CAM,17.0638,QX,5611,17.0638,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097764,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097765,CAM,20.055,QX,5611,20.055,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097765,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097766,CAM,17.0484,QX,5611,17.0484,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097766,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097767,CAM,20.1144,QX,5611,20.1144,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097767,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097768,CAM,20.1188,QX,5611,20.1188,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097768,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097769,CAM,20.1298,QX,5611,20.1298,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097769,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097770,CAM,20.1342,QX,5611,20.1342,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097770,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097771,CAM,20.1342,QX,5611,20.1342,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097771,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097772,CAM,20.1364,QX,5611,20.1364,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097772,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097773,CAM,20.1408,QX,5611,20.1408,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097773,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097774,CAM,20.154,QX,5611,20.154,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097774,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097775,CAM,20.1606,QX,5611,20.1606,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097775,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
60097777,CAM,20.1694,QX,5611,20.1694,0,NP,HSL,,,,,HXJ1,,FALSE,,,,NP,,,,,60097777,22-Jul-20,ST01_PBRAGG1,GTRM,7777,,N,
