"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QT","SSV","3131","20.0484","41.0924","SHENFIELD - SOUTHEND VICTORIA","HTJ6","","","false","",""
"QT","STB","2725","53.0300","53.1672","ST BOTOLPHS BRANCH","HTJ7","","","false","",""
"QT","STM","0","4.1093","5.1676","STRATFORD TEMPLE MILLS YARD","HTJ8","","","false","",""
"QT","SUD","3135","46.1003","58.0792","SUDBURY BRANCH","HTJ7","","","false","",""
"QT","TAH1","5248","2.0923","5.1606","JUNCTION RD JN - SOUTH TOTTENHAM EAST JN","HTJ6","","","false","",""
"QT","TAH2","5252","5.1606","11.1738","SOUTH TOTTENHAM E JN TO WOODGRANGE PARK JN","HTJ6","","","false","",""
"QT","TAH3","5254","11.1700","13.0924","WOODGRANGE PARK JN TO BARKING TILBURY LINE JN","HTJ6","","","false","",""
"QT","TAH4","5255","13.0280","13.1364","BARKING STN JUCNTION / PLATFORM ONE","HTJ6","","","false","",""
"QT","TEN","5288","-0.0012","0.0735","STANSTED EAST TO NORTH LOOP","HTJ8","","","false","",""
"QT","TFC","0","0.0000","1.0000","THORNTON FIELD SIDINGS","HTJ6","","","false","",""
"QT","TFN","5290","0.0000","1.0000","TRIMLEY TO FELIXSTOWE NORTH BOUNDARY","HTJ7","","","false","",""
"QT","THG","6547","123.1390","124.0206","THORPE GOODS","HTJ7","","","false","",""
"QT","THN","5292","26.0890","30.0924","THAMESHAVEN BRANCH","HTJ6","","","false","",""
"QT","TIR","0","22.0113","22.0990","TILBURY WEST JN TO TILBURY RIVERSIDE","HTJ6","","","false","",""
"QT","TLA","3148","33.1194","37.0020","STANSTED AIRPORT LINK (THIRD LONDON AIRPORT)","HTJ8","","","false","",""
"QT","TLL","929","7.0219","32.1220","TILBURY LOOP LINE","HTJ6","","","false","",""
"QT","TSE1","5297","5.1606","6.0485","SOUTH TOTTENHAM EAST JN TO TOTTENHAM SOUTH JN","HTJ8","","","false","",""
"QT","TSE2","5298","5.0881","5.1188","TOTTENHAM SOUTH JN TO TOTTENHAM WEST JN","HTJ8","","","false","",""
